Unnamed: 0,Area,Year,average_rain_fall_mm_per_year,avg_temp,Pesticide (tonnes),Item,hg/ha yield
880,Ghana,1992,1187,26.47,65.8,Rice,16499
4853,Tanzania,1996,1071,26.02,7.0,Cocoa beans,6366
781,Ethiopia,2013,848,23.33,4128.1,"Beans, dry",10081
1749,Nigeria,1991,1150,26.43,62.0,Maize (corn),11299
5106,Tanzania,2018,1071,26.76,1.0,"Coffee, green",2792
4310,South Africa,2007,495,18.98,26857.0,"Seed cotton, unginned",27710
2423,Nigeria,2001,1150,26.58,31.0,Soya beans,8401
5306,Uganda,2007,1180,17.22,88.0,Soya beans,11973
4697,South Africa,2018,495,14.98,26857.0,"Seed cotton, unginned",27498
883,Ghana,1992,1187,26.47,65.8,Yams,104034
2803,Nigeria,2007,1150,27.25,30.57,Soya beans,9091
1091,Ghana,2016,1187,27.24,9286.94,Yams,169800
4643,South Africa,2016,495,15.89,26857.0,"Seed cotton, unginned",38747
3471,Nigeria,2017,1150,27.25,32.76,Rice,24488
531,Congo,2016,1646,24.41,0.87,Potatoes,86107
2995,Nigeria,2010,1150,27.56,11.49,Wheat,14844
2438,Nigeria,2001,1150,26.33,31.0,"Coffee, green",11994
4416,South Africa,2010,495,19.31,26857.0,Potatoes,342046
3932,South Africa,1996,495,20.49,19508.0,"Seed cotton, unginned",12597
3298,Nigeria,2014,1150,27.36,34.51,"Coffee, green",12974
4460,South Africa,2011,495,15.49,26857.0,Maize (corn),43671
2290,Nigeria,1999,1150,26.85,26.0,Potatoes,27951
1727,Nigeria,1991,1150,26.61,62.0,Cocoa beans,3691
610,Ethiopia,1996,848,20.9,383.0,"Seed cotton, unginned",10833
570,Congo,2020,1646,24.41,0.87,Yams,45797
4256,South Africa,2006,495,20.86,26857.0,"Seed cotton, unginned",21662
4839,Tanzania,1995,1071,26.27,557.0,Bananas,26225
343,Congo,1994,1646,24.27,11.2,Rice,7637
3550,Nigeria,2018,1150,27.17,17.86,Potatoes,38172
4016,South Africa,1998,495,16.11,24304.0,Wheat,25295
434,Congo,2005,1646,24.71,5.52,Tomatoes,49231
1903,Nigeria,1993,1150,26.9,62.0,Soya beans,3002
97,Angola,2000,1010,24.41,40.0,"Seed cotton, unginned",9900
2819,Nigeria,2007,1150,28.79,30.57,Maize (corn),17049
2069,Nigeria,1996,1150,26.58,22.0,Maize (corn),13261
1537,Mozambique,2000,1032,21.51,41.43,Potatoes,126569
5300,Uganda,2007,1180,17.22,88.0,Cocoa beans,3302
3503,Nigeria,2017,1150,27.76,32.76,Soya beans,8877
1517,Mozambique,1997,1032,21.54,60.63,Wheat,11328
965,Ghana,2002,1187,26.92,92.68,Yams,129996
4794,Tanzania,1991,1071,26.24,20.0,"Coffee, green",3851
528,Congo,2016,1646,24.41,0.87,Cocoa beans,3455
176,Angola,2008,1010,24.27,40.0,Tomatoes,33913
2470,Nigeria,2001,1150,28.3,31.0,Potatoes,28255
4501,South Africa,2012,495,15.89,26857.0,Tomatoes,728209
3000,Nigeria,2010,1150,27.21,11.49,Potatoes,38584
4669,South Africa,2017,495,18.75,26857.0,Rice,27657
572,Ethiopia,1993,848,17.23,242.0,"Beans, dry",5314
2722,Nigeria,2006,1150,27.03,21.12,"Seed cotton, unginned",8304
592,Ethiopia,1994,848,20.64,242.0,Yams,68968
4521,South Africa,2013,495,18.75,26857.0,Bananas,552058
3184,Nigeria,2012,1150,27.12,21.37,Tomatoes,43930
2374,Nigeria,2000,1150,26.07,62.0,Tomatoes,60038
5101,Tanzania,2017,1071,26.76,1.0,Wheat,11839
3802,South Africa,1992,495,19.95,16582.0,"Beans, dry",5169
3048,Nigeria,2011,1150,27.09,10.59,"Coffee, green",13001
2208,Nigeria,1998,1150,27.04,36.0,"Coffee, green",11213
4314,South Africa,2007,495,15.9,26857.0,Bananas,493927
2492,Nigeria,2002,1150,26.95,29.44,"Seed cotton, unginned",7005
3256,Nigeria,2013,1150,27.12,27.94,Yams,70001
383,Congo,1999,1646,24.34,11.31,"Beans, dry",7814
852,Ethiopia,2019,848,23.33,4128.1,"Seed cotton, unginned",20244
1880,Nigeria,1993,1150,26.25,62.0,Potatoes,70175
370,Congo,1997,1646,24.33,13.24,Rice,7000
4391,South Africa,2009,495,15.44,26857.0,"Seed cotton, unginned",33337
3634,Nigeria,2019,1150,27.16,22.13,Tomatoes,44632
4706,South Africa,2018,495,18.75,26857.0,"Seed cotton, unginned",27498
1105,Ghana,2018,1187,27.24,9689.5,"Coffee, green",16000
3143,Nigeria,2012,1150,26.68,21.37,Soya beans,9726
2361,Nigeria,2000,1150,26.75,62.0,Rice,14998
4379,South Africa,2009,495,18.67,26857.0,Maize (corn),49640
1336,Kenya,2010,630,16.82,1578.0,"Seed cotton, unginned",4815
2189,Nigeria,1997,1150,28.43,34.0,Maize (corn),12510
5032,Tanzania,2012,1071,26.51,1.0,"Beans, dry",9477
3951,South Africa,1996,495,18.49,19508.0,Soya beans,11765
5021,Tanzania,2011,1071,26.56,1.0,Cocoa beans,7024
3935,South Africa,1996,495,20.49,19508.0,Wheat,20961
3460,Nigeria,2016,1150,27.12,47.66,Potatoes,36822
5269,Uganda,2004,1180,17.16,88.0,"Beans, dry",5603
1171,Kenya,1994,630,16.58,3469.0,"Seed cotton, unginned",3640
5295,Uganda,2006,1180,17.22,88.0,"Seed cotton, unginned",8791
4336,South Africa,2008,495,15.75,26857.0,Rice,25346
1422,Kenya,2018,630,16.91,1578.0,Potatoes,86067
2686,Nigeria,2005,1150,29.04,24.75,Yams,114981
2767,Nigeria,2007,1150,27.2,30.57,Cocoa beans,2652
3538,Nigeria,2018,1150,27.25,17.86,"Coffee, green",13113
4520,South Africa,2013,495,14.98,26857.0,Wheat,36993
1464,Mozambique,1991,1032,21.77,102.26,Maize (corn),3241
874,Ghana,1991,1187,26.6,65.8,Tomatoes,52701
2297,Nigeria,1999,1150,26.65,26.0,Cocoa beans,3022
2643,Nigeria,2005,1150,27.27,24.75,Soya beans,9401
2750,Nigeria,2006,1150,29.06,21.12,Potatoes,31504
4717,South Africa,2018,495,15.89,26857.0,Tomatoes,712496
1251,Kenya,2001,630,16.1,1578.0,Wheat,19890
2775,Nigeria,2007,1150,27.2,30.57,Wheat,16923
840,Ethiopia,2018,848,23.33,4128.1,Rice,27123
3631,Nigeria,2019,1150,27.16,22.13,Rice,20441
581,Ethiopia,1993,848,17.23,242.0,Yams,71429
204,Angola,2011,1010,24.15,40.0,Maize (corn),7376
1641,Mozambique,2013,1032,21.37,690.83,"Beans, dry",3643
2014,Nigeria,1995,1150,26.85,62.0,Tomatoes,103455
905,Ghana,1995,1187,26.87,65.8,"Seed cotton, unginned",9306
631,Ethiopia,1998,848,25.41,383.0,Rice,18571
3661,Nigeria,2019,1150,29.71,22.13,Rice,20441
1974,Nigeria,1994,1150,26.84,62.0,Tomatoes,102600
162,Angola,2007,1010,24.24,40.0,Rice,5143
3754,South Africa,1991,495,21.06,16582.0,Tomatoes,279838
3384,Nigeria,2015,1150,29.71,41.09,Tomatoes,75862
5293,Uganda,2006,1180,17.22,88.0,Potatoes,69778
2929,Nigeria,2009,1150,27.03,7.32,Maize (corn),21961
617,Ethiopia,1997,848,26.22,383.0,"Coffee, green",7474
875,Ghana,1991,1187,26.6,65.8,Yams,115790
1431,Kenya,2019,630,16.91,1578.0,"Coffee, green",3721
547,Congo,2018,1646,24.41,0.87,"Coffee, green",3040
3945,South Africa,1996,495,18.49,19508.0,Bananas,126905
4944,Tanzania,2004,1071,26.34,1.0,Tomatoes,78570
4590,South Africa,2015,495,14.98,26857.0,Soya beans,15568
2820,Nigeria,2007,1150,28.79,30.57,Potatoes,24610
3142,Nigeria,2012,1150,26.68,21.37,"Seed cotton, unginned",8892
4015,South Africa,1998,495,16.11,24304.0,Tomatoes,334372
4442,South Africa,2011,495,15.49,26857.0,Maize (corn),43671
1861,Nigeria,1993,1150,26.44,62.0,Rice,19597
2659,Nigeria,2005,1150,27.27,24.75,Maize (corn),16598
640,Ethiopia,1999,848,23.33,492.5,Maize (corn),17150
4473,South Africa,2012,495,21.24,26857.0,Soya beans,13771
637,Ethiopia,1999,848,23.33,492.5,Bananas,64211
4450,South Africa,2011,495,18.75,26857.0,"Beans, dry",10019
4091,South Africa,2000,495,18.26,26857.0,Maize (corn),28492
2308,Nigeria,1999,1150,26.85,26.0,"Coffee, green",11981
3532,Nigeria,2017,1150,27.12,32.76,"Seed cotton, unginned",7046
2096,Nigeria,1996,1150,26.39,22.0,Yams,106819
4616,South Africa,2016,495,21.31,26857.0,"Seed cotton, unginned",38747
3639,Nigeria,2019,1150,27.76,22.13,Maize (corn),19255
1372,Kenya,2013,630,16.91,1578.0,Wheat,27602
5148,Uganda,1991,1180,17.91,72.0,Wheat,18000
921,Ghana,1997,1187,26.58,502.0,"Seed cotton, unginned",8209
546,Congo,2018,1646,24.41,0.87,Cocoa beans,2783
1449,Kenya,2019,630,16.91,1578.0,Wheat,26287
2610,Nigeria,2004,1150,28.88,26.31,Potatoes,29512
1900,Nigeria,1993,1150,26.9,62.0,Potatoes,70175
2028,Nigeria,1995,1150,26.56,62.0,"Coffee, green",9896
2301,Nigeria,1999,1150,26.65,26.0,Rice,14957
1885,Nigeria,1993,1150,26.25,62.0,Wheat,23286
1642,Mozambique,2013,1032,21.37,690.83,"Coffee, green",9474
972,Ghana,2004,1187,27.02,127.6,"Seed cotton, unginned",7480
5436,Uganda,2020,1180,17.23,88.0,Soya beans,30769
2097,Nigeria,1996,1150,26.64,22.0,Cocoa beans,4371
5160,Uganda,1993,1180,16.92,71.0,Cocoa beans,1429
4708,South Africa,2018,495,18.75,26857.0,Tomatoes,712496
4890,Tanzania,1999,1071,26.15,1.0,"Coffee, green",4023
5400,Uganda,2017,1180,17.23,88.0,Cocoa beans,4721
836,Ethiopia,2018,848,23.33,4128.1,"Beans, dry",16959
601,Ethiopia,1995,848,19.99,242.0,Tomatoes,124390
2184,Nigeria,1997,1150,26.91,34.0,Tomatoes,76471
4332,South Africa,2008,495,15.75,26857.0,Bananas,494517
3992,South Africa,1997,495,15.38,21596.0,Maize (corn),25195
4681,South Africa,2017,495,15.89,26857.0,Tomatoes,668703
1582,Mozambique,2006,1032,21.68,892.81,Rice,2729
4739,South Africa,2019,495,18.75,26857.0,Maize (corn),45539
3481,Nigeria,2017,1150,27.17,32.76,Rice,24488
5220,Uganda,1998,1180,16.12,88.0,Cocoa beans,2188
1070,Ghana,2014,1187,27.24,5401.49,Tomatoes,78037
1775,Nigeria,1991,1150,28.37,62.0,Wheat,12000
5371,Uganda,2014,1180,18.11,88.0,"Coffee, green",5831
1283,Kenya,2005,630,17.28,1578.0,Tomatoes,261746
3611,Nigeria,2019,1150,27.25,22.13,Rice,20441
3874,South Africa,1994,495,18.48,16582.0,"Beans, dry",8073
5168,Uganda,1993,1180,16.92,71.0,Wheat,18000
1836,Nigeria,1992,1150,26.73,62.0,Yams,113488
4997,Tanzania,2009,1071,26.67,1.0,Cocoa beans,7047
1019,Ghana,2009,1187,27.14,386.16,Soya beans,15962
3795,South Africa,1992,495,16.48,16582.0,Potatoes,178455
1326,Kenya,2009,630,17.3,1578.0,Soya beans,7153
475,Congo,2010,1646,24.9,0.87,"Coffee, green",3134
4947,Tanzania,2005,1071,26.8,1.0,Bananas,62336
1651,Mozambique,2014,1032,21.37,651.82,"Coffee, green",9317
5049,Tanzania,2013,1071,26.76,1.0,Rice,23643
4656,South Africa,2017,495,14.98,26857.0,Bananas,572800
2528,Nigeria,2002,1150,27.13,29.44,"Coffee, green",12312
3574,Nigeria,2018,1150,27.76,17.86,Tomatoes,40264
2925,Nigeria,2009,1150,27.35,7.32,Wheat,16667
3049,Nigeria,2011,1150,27.09,10.59,Maize (corn),16271
1373,Kenya,2013,630,16.91,1578.0,Yams,135962
739,Ethiopia,2009,848,23.33,3699.2,Maize (corn),19849
4187,South Africa,2004,495,21.11,26857.0,Wheat,20325
2882,Nigeria,2008,1150,27.3,12.04,"Seed cotton, unginned",11522
867,Ethiopia,2020,848,23.33,4128.1,Yams,93822
1140,Kenya,1991,630,16.26,3469.0,Tomatoes,130435
997,Ghana,2007,1187,27.16,129.93,Maize (corn),15437
1337,Kenya,2010,630,16.82,1578.0,Soya beans,9500
541,Congo,2017,1646,24.41,0.87,Rice,5852
1099,Ghana,2017,1187,27.24,9689.5,Soya beans,16764
1132,Kenya,1991,630,16.26,3469.0,Bananas,118421
5273,Uganda,2004,1180,17.16,88.0,Potatoes,69036
3207,Nigeria,2013,1150,27.16,27.94,Cocoa beans,2960
2258,Nigeria,1998,1150,28.73,36.0,"Coffee, green",11213
4399,South Africa,2010,495,21.54,26857.0,Rice,25882
59,Angola,1996,1010,24.11,40.0,Wheat,13758
3408,Nigeria,2016,1150,27.17,47.66,"Coffee, green",12936
1938,Nigeria,1994,1150,26.6,62.0,"Coffee, green",9300
4407,South Africa,2010,495,16.11,26857.0,Potatoes,342046
5367,Uganda,2013,1180,17.22,88.0,Tomatoes,59086
3103,Nigeria,2011,1150,28.84,10.59,Soya beans,8223
4515,South Africa,2013,495,14.98,26857.0,Potatoes,352695
1078,Ghana,2015,1187,27.24,8884.39,"Seed cotton, unginned",9688
4116,South Africa,2001,495,15.68,26857.0,Bananas,195453
5140,Uganda,1991,1180,17.91,72.0,Cocoa beans,1143
3700,Nigeria,2020,1150,27.16,22.13,Potatoes,38286
4635,South Africa,2016,495,18.75,26857.0,Soya beans,14757
2630,Nigeria,2005,1150,27.09,24.75,Potatoes,29846
3390,Nigeria,2015,1150,27.12,41.09,Potatoes,38934
940,Ghana,2000,1187,26.83,81.63,Bananas,28571
1080,Ghana,2015,1187,27.24,8884.39,Tomatoes,78037
187,Angola,2009,1010,24.33,40.0,Tomatoes,32570
3106,Nigeria,2011,1150,28.84,10.59,Yams,74037
2085,Nigeria,1996,1150,26.77,22.0,Wheat,20435
2249,Nigeria,1998,1150,27.53,36.0,Maize (corn),13200
3076,Nigeria,2011,1150,26.93,10.59,Yams,74037
5317,Uganda,2008,1180,17.22,88.0,Tomatoes,58680
2023,Nigeria,1995,1150,26.37,62.0,Soya beans,4652
3166,Nigeria,2012,1150,27.15,21.37,Yams,72013
1492,Mozambique,1994,1032,21.35,102.26,Tomatoes,90000
4181,South Africa,2004,495,21.11,26857.0,Maize (corn),30305
226,Angola,2013,1010,24.55,40.0,Maize (corn),9467
3908,South Africa,1995,495,15.77,18025.0,Wheat,14507
2583,Nigeria,2004,1150,26.73,26.31,Soya beans,8995
1929,Nigeria,1994,1150,26.18,62.0,Maize (corn),12720
3617,Nigeria,2019,1150,27.17,22.13,Cocoa beans,2738
4885,Tanzania,1998,1071,26.59,1.0,Wheat,11217
1404,Kenya,2016,630,16.91,1578.0,Tomatoes,187050
2179,Nigeria,1997,1150,26.91,34.0,Maize (corn),12510
697,Ethiopia,2005,848,23.33,1400.7,Rice,18016
1124,Ghana,2020,1187,27.24,9689.5,Cocoa beans,5546
3303,Nigeria,2014,1150,27.36,34.51,Soya beans,9855
4475,South Africa,2012,495,21.24,26857.0,Wheat,37476
1778,Nigeria,1991,1150,26.8,62.0,"Coffee, green",9143
2634,Nigeria,2005,1150,27.09,24.75,Tomatoes,81714
5323,Uganda,2009,1180,17.22,88.0,Potatoes,46286
1037,Ghana,2011,1187,27.11,2392.29,Rice,23495
4540,South Africa,2014,495,21.31,26857.0,"Beans, dry",14713
2256,Nigeria,1998,1150,27.53,36.0,Yams,94354
5372,Uganda,2014,1180,18.11,88.0,Maize (corn),25997
313,Congo,1991,1646,24.24,30.0,"Coffee, green",3991
2649,Nigeria,2005,1150,26.94,24.75,Maize (corn),16598
2281,Nigeria,1999,1150,26.85,26.0,Rice,14957
4741,South Africa,2019,495,18.75,26857.0,Rice,27983
2547,Nigeria,2002,1150,27.01,29.44,Cocoa beans,3515
1416,Kenya,2017,630,16.91,1578.0,Wheat,12581
1036,Ghana,2011,1187,27.11,2392.29,Maize (corn),16458
2159,Nigeria,1997,1150,26.3,34.0,Maize (corn),12510
4528,South Africa,2013,495,18.75,26857.0,Tomatoes,734538
1754,Nigeria,1991,1150,26.43,62.0,Tomatoes,100000
3685,Nigeria,2020,1150,27.25,22.13,Wheat,11000
3321,Nigeria,2014,1150,27.12,34.51,Rice,21473
4349,South Africa,2008,495,18.91,26857.0,Wheat,28476
2520,Nigeria,2002,1150,26.96,29.44,Potatoes,28438
4470,South Africa,2012,495,21.24,26857.0,Potatoes,350438
3958,South Africa,1996,495,15.23,19508.0,Rice,22284
5209,Uganda,1997,1180,16.56,88.0,"Beans, dry",3508
1506,Mozambique,1996,1032,21.53,65.85,Rice,9653
1923,Nigeria,1993,1150,26.7,62.0,Soya beans,3002
448,Congo,2007,1646,24.57,3.59,"Coffee, green",3333
2885,Nigeria,2008,1150,27.3,12.04,Wheat,16563
4913,Tanzania,2001,1071,26.28,1.0,Cocoa beans,6999
5402,Uganda,2017,1180,17.23,88.0,Maize (corn),26002
3590,Nigeria,2018,1150,29.71,17.86,Potatoes,38172
361,Congo,1996,1646,24.09,14.2,Rice,7193
2183,Nigeria,1997,1150,26.91,34.0,Soya beans,6648
1134,Kenya,1991,630,16.26,3469.0,"Coffee, green",5560
4343,South Africa,2008,495,18.91,26857.0,Maize (corn),45373
2155,Nigeria,1997,1150,26.73,34.0,Wheat,26400
1830,Nigeria,1992,1150,26.73,62.0,Potatoes,70192
1053,Ghana,2013,1187,27.24,4398.42,"Beans, dry",12370
2460,Nigeria,2001,1150,26.92,31.0,Potatoes,28255
22,Angola,1993,1010,24.15,169.0,Cocoa beans,773
2066,Nigeria,1995,1150,26.97,62.0,Yams,107734
1653,Mozambique,2014,1032,21.37,651.82,Potatoes,117086
3053,Nigeria,2011,1150,27.09,10.59,Soya beans,8223
3801,South Africa,1992,495,19.95,16582.0,Bananas,119505
2743,Nigeria,2006,1150,27.53,21.12,Soya beans,9603
3305,Nigeria,2014,1150,27.36,34.51,Wheat,13043
4427,South Africa,2010,495,16.11,26857.0,"Seed cotton, unginned",40687
2468,Nigeria,2001,1150,28.3,31.0,"Coffee, green",11994
2325,Nigeria,1999,1150,27.03,26.0,Wheat,20120
460,Congo,2008,1646,24.52,2.62,Rice,6190
1067,Ghana,2014,1187,27.24,5401.49,Rice,26964
87,Angola,1999,1010,24.37,40.0,"Seed cotton, unginned",10000
1430,Kenya,2019,630,16.91,1578.0,"Beans, dry",6284
4434,South Africa,2011,495,20.72,26857.0,Potatoes,349536
282,Angola,2018,1010,24.55,40.0,Potatoes,71770
2483,Nigeria,2001,1150,26.67,31.0,Soya beans,8401
462,Congo,2008,1646,24.52,2.62,Yams,43000
212,Angola,2012,1010,24.24,40.0,"Beans, dry",1747
2588,Nigeria,2004,1150,26.99,26.31,"Coffee, green",13017
5089,Tanzania,2016,1071,26.76,1.0,Wheat,11094
2581,Nigeria,2004,1150,26.73,26.31,Rice,14199
1368,Kenya,2013,630,16.91,1578.0,Rice,39955
234,Angola,2014,1010,24.55,40.0,"Beans, dry",5103
3361,Nigeria,2015,1150,27.76,41.09,Rice,23022
597,Ethiopia,1995,848,19.99,242.0,Potatoes,78889
4811,Tanzania,1992,1071,26.14,20.0,Soya beans,5707
2250,Nigeria,1998,1150,27.53,36.0,Potatoes,46522
4424,South Africa,2010,495,16.11,26857.0,Maize (corn),46736
2283,Nigeria,1999,1150,26.85,26.0,Soya beans,8000
662,Ethiopia,2001,848,23.33,630.0,Maize (corn),17427
5396,Uganda,2016,1180,17.23,88.0,Soya beans,5474
2285,Nigeria,1999,1150,26.85,26.0,Wheat,20120
5128,Tanzania,2020,1071,26.76,1.0,"Beans, dry",13260
3779,South Africa,1991,495,15.56,16582.0,"Seed cotton, unginned",12170
5375,Uganda,2014,1180,18.11,88.0,"Seed cotton, unginned",12667
2954,Nigeria,2009,1150,27.53,7.32,Tomatoes,64815
4258,South Africa,2006,495,20.86,26857.0,Tomatoes,788813
779,Ethiopia,2012,848,23.33,4128.1,Yams,76260
2544,Nigeria,2002,1150,28.72,29.44,Tomatoes,61146
4093,South Africa,2000,495,18.26,26857.0,Rice,22988
4055,South Africa,1999,495,19.27,26098.8,Maize (corn),22274
3888,South Africa,1994,495,15.1,16582.0,Soya beans,11473
3785,South Africa,1992,495,21.53,16582.0,Maize (corn),7853
5255,Uganda,2001,1180,16.12,88.0,"Seed cotton, unginned",2400
685,Ethiopia,2004,848,23.33,1208.03,Potatoes,98595
3751,South Africa,1991,495,21.06,16582.0,Rice,21154
3246,Nigeria,2013,1150,29.71,27.94,Yams,70001
4065,South Africa,1999,495,16.09,26098.8,Potatoes,315545
2837,Nigeria,2008,1150,26.75,12.04,Cocoa beans,2720
2171,Nigeria,1997,1150,26.66,34.0,Rice,15957
3145,Nigeria,2012,1150,26.68,21.37,Wheat,10189
1850,Nigeria,1992,1150,26.49,62.0,Potatoes,70192
487,Congo,2011,1646,24.2,0.87,Rice,6086
1688,Mozambique,2018,1032,21.37,534.78,"Beans, dry",4119
2230,Nigeria,1998,1150,26.73,36.0,Potatoes,46522
3861,South Africa,1994,495,20.65,16582.0,Soya beans,11473
2320,Nigeria,1999,1150,27.03,26.0,Potatoes,27951
782,Ethiopia,2013,848,23.33,4128.1,"Coffee, green",7280
521,Congo,2015,1646,24.41,0.87,Maize (corn),8691
522,Congo,2015,1646,24.41,0.87,Potatoes,86267
3349,Nigeria,2015,1150,27.16,41.09,Maize (corn),17188
2939,Nigeria,2009,1150,27.48,7.32,Maize (corn),21961
4383,South Africa,2009,495,18.67,26857.0,Soya beans,21703
2398,Nigeria,2000,1150,28.5,62.0,"Coffee, green",12006
2207,Nigeria,1998,1150,27.04,36.0,Cocoa beans,4980
4103,South Africa,2000,495,15.13,26857.0,"Seed cotton, unginned",13650
780,Ethiopia,2013,848,23.33,4128.1,Bananas,82214
4254,South Africa,2006,495,20.86,26857.0,Potatoes,331650
3331,Nigeria,2015,1150,27.25,41.09,Rice,23022
1511,Mozambique,1997,1032,21.54,60.63,"Coffee, green",7143
1882,Nigeria,1993,1150,26.25,62.0,"Seed cotton, unginned",5304
651,Ethiopia,2000,848,23.33,602.0,Maize (corn),16204
4316,South Africa,2007,495,15.9,26857.0,Maize (corn),27921
3657,Nigeria,2019,1150,29.71,22.13,Cocoa beans,2738
369,Congo,1997,1646,24.33,13.24,Potatoes,87371
4757,South Africa,2020,495,21.31,26857.0,Maize (corn),54478
3112,Nigeria,2011,1150,27.18,10.59,"Seed cotton, unginned",20715
118,Angola,2002,1010,24.79,40.0,Rice,13198
3927,South Africa,1996,495,20.49,19508.0,Bananas,126905
3790,South Africa,1992,495,21.53,16582.0,Tomatoes,289999
2216,Nigeria,1998,1150,27.04,36.0,Yams,94354
4140,South Africa,2001,495,15.68,26857.0,Soya beans,16862
1613,Mozambique,2010,1032,22.1,1189.02,Bananas,71253
2883,Nigeria,2008,1150,27.3,12.04,Soya beans,9704
3442,Nigeria,2016,1150,27.36,47.66,"Seed cotton, unginned",8158
962,Ghana,2002,1187,26.92,92.68,Rice,22799
2510,Nigeria,2002,1150,26.73,29.44,Potatoes,28438
4145,South Africa,2002,495,21.07,26857.0,Maize (corn),28516
3332,Nigeria,2015,1150,27.25,41.09,"Seed cotton, unginned",6913
4076,South Africa,2000,495,20.74,26857.0,"Seed cotton, unginned",13650
3707,Nigeria,2020,1150,27.76,22.13,Cocoa beans,2695
2415,Nigeria,2000,1150,26.76,62.0,Wheat,14038
5058,Tanzania,2014,1071,26.76,1.0,"Coffee, green",3060
4604,South Africa,2015,495,15.89,26857.0,Maize (corn),34871
2185,Nigeria,1997,1150,26.91,34.0,Wheat,26400
4836,Tanzania,1994,1071,26.35,715.0,Tomatoes,76923
2567,Nigeria,2004,1150,27.11,26.31,Cocoa beans,3879
2037,Nigeria,1995,1150,27.07,62.0,Cocoa beans,2576
4663,South Africa,2017,495,14.98,26857.0,Tomatoes,668703
772,Ethiopia,2012,848,23.33,4128.1,Maize (corn),25933
1284,Kenya,2005,630,17.28,1578.0,Wheat,23131
5002,Tanzania,2009,1071,26.67,1.0,"Seed cotton, unginned",5141
5150,Uganda,1992,1180,17.93,72.0,Cocoa beans,1143
2587,Nigeria,2004,1150,26.99,26.31,Cocoa beans,3879
4974,Tanzania,2007,1071,26.45,1.0,"Coffee, green",2304
1414,Kenya,2017,630,16.91,1578.0,Soya beans,10473
1234,Kenya,2000,630,16.73,1998.0,Maize (corn),14400
3187,Nigeria,2013,1150,26.93,27.94,Cocoa beans,2960
435,Congo,2005,1646,24.71,5.52,Yams,47200
1674,Mozambique,2016,1032,21.37,573.79,Soya beans,12368
365,Congo,1997,1646,24.33,13.24,"Beans, dry",7853
4707,South Africa,2018,495,18.75,26857.0,Soya beans,19563
231,Angola,2013,1010,24.55,40.0,Tomatoes,27419
4638,South Africa,2016,495,15.89,26857.0,Bananas,569803
147,Angola,2006,1010,24.14,40.0,Cocoa beans,1108
4785,South Africa,2020,495,15.89,26857.0,Potatoes,369779
3365,Nigeria,2015,1150,27.76,41.09,Wheat,10000
407,Congo,2001,1646,24.25,9.38,Tomatoes,49601
2090,Nigeria,1996,1150,26.39,22.0,Potatoes,49500
86,Angola,1999,1010,24.37,40.0,Rice,14235
844,Ethiopia,2018,848,23.33,4128.1,Wheat,27679
1031,Ghana,2010,1187,27.57,1389.23,Yams,154841
3102,Nigeria,2011,1150,28.84,10.59,"Seed cotton, unginned",20715
5171,Uganda,1993,1180,17.55,71.0,"Coffee, green",5455
4652,South Africa,2017,495,21.31,26857.0,"Seed cotton, unginned",23510
2987,Nigeria,2010,1150,27.56,11.49,Cocoa beans,3137
3824,South Africa,1993,495,21.32,16582.0,"Seed cotton, unginned",8625
2628,Nigeria,2005,1150,27.09,24.75,"Coffee, green",13597
3133,Nigeria,2012,1150,27.0,21.37,Soya beans,9726
855,Ethiopia,2019,848,23.33,4128.1,Wheat,29705
3911,South Africa,1995,495,19.23,18025.0,Maize (corn),13800
78,Angola,1998,1010,24.96,40.0,Tomatoes,37500
2992,Nigeria,2010,1150,27.56,11.49,"Seed cotton, unginned",15115
2247,Nigeria,1998,1150,27.53,36.0,Cocoa beans,4980
3805,South Africa,1992,495,19.95,16582.0,Rice,21380
4968,Tanzania,2006,1071,26.36,1.0,Tomatoes,78570
5005,Tanzania,2009,1071,26.67,1.0,Wheat,5521
758,Ethiopia,2011,848,23.33,4128.1,Bananas,81200
3822,South Africa,1993,495,21.32,16582.0,Potatoes,228678
3438,Nigeria,2016,1150,27.36,47.66,"Coffee, green",12936
2279,Nigeria,1999,1150,26.85,26.0,Maize (corn),15998
3065,Nigeria,2011,1150,27.13,10.59,Wheat,12791
4524,South Africa,2013,495,18.75,26857.0,Potatoes,352695
4337,South Africa,2008,495,15.75,26857.0,"Seed cotton, unginned",28713
5099,Tanzania,2017,1071,26.76,1.0,Soya beans,10200
2176,Nigeria,1997,1150,26.66,34.0,Yams,110476
424,Congo,2004,1646,24.66,6.48,Rice,6900
392,Congo,2000,1646,24.18,10.34,"Beans, dry",7826
5138,Tanzania,2020,1071,26.76,1.0,Yams,64881
4044,South Africa,1999,495,16.09,26098.8,Bananas,210404
